"","year","season","position","Probability_Threshold","value"
"102",2016,"non_critical","MC","High",0
"103",2016,"critical","MC","High",0
"104",2017,"non_critical","MC","High",0
"105",2017,"critical","MC","High",0
"106",2010,"non_critical","LOB","High",83.5070231082918
"107",2011,"non_critical","LOB","High",93.013698630137
"108",2011,"critical","LOB","High",93.013698630137
"109",2012,"non_critical","LOB","High",96.8237704918033
"110",2012,"critical","LOB","High",96.8237704918033
"111",2013,"non_critical","LOB","High",98.3219178082192
"112",2013,"critical","LOB","High",98.3219178082192
"113",2014,"non_critical","LOB","High",97.9794520547945
"114",2014,"critical","LOB","High",97.9794520547945
"115",2015,"non_critical","LOB","High",98.37899543379
"116",2015,"critical","LOB","High",98.37899543379
"117",2016,"non_critical","LOB","High",97.370218579235
"118",2016,"critical","LOB","High",97.370218579235
"119",2017,"non_critical","LOB","High",95.3601953601954
"120",2017,"critical","LOB","High",95.3601953601954
"121",2010,"non_critical","ROB","High",86.950611690077
"122",2011,"non_critical","ROB","High",96.6552511415525
"123",2011,"critical","ROB","High",96.6552511415525
"124",2012,"non_critical","ROB","High",97.9280510018215
"125",2012,"critical","ROB","High",97.9280510018215
"126",2013,"non_critical","ROB","High",98.9497716894977
"127",2013,"critical","ROB","High",98.9497716894977
"128",2014,"non_critical","ROB","High",98.3904109589041
"129",2014,"critical","ROB","High",98.3904109589041
"130",2015,"non_critical","ROB","High",98.8470319634703
"131",2015,"critical","ROB","High",98.8470319634703
"132",2016,"non_critical","ROB","High",98.1785063752277
"133",2016,"critical","ROB","High",98.1785063752277
"134",2017,"non_critical","ROB","High",96.6269841269841
"135",2017,"critical","ROB","High",96.6269841269841
"136",2010,"non_critical","MC","Low.Seasonal",0
"137",2011,"non_critical","MC","Low.Seasonal",0.0686813186813187
"138",2011,"critical","MC","Low.Seasonal",0
"139",2012,"non_critical","MC","Low.Seasonal",0
"140",2012,"critical","MC","Low.Seasonal",0.182149362477231
"141",2013,"non_critical","MC","Low.Seasonal",0
"142",2013,"critical","MC","Low.Seasonal",0
"143",2014,"non_critical","MC","Low.Seasonal",0.457875457875458
"144",2014,"critical","MC","Low.Seasonal",0
"145",2015,"non_critical","MC","Low.Seasonal",0.595238095238095
"146",2015,"critical","MC","Low.Seasonal",0
"147",2016,"non_critical","MC","Low.Seasonal",0
"148",2016,"critical","MC","Low.Seasonal",0
"149",2017,"non_critical","MC","Low.Seasonal",0
"150",2017,"critical","MC","Low.Seasonal",0
"151",2010,"non_critical","LOB","Low.Seasonal",91.436338921613
"152",2011,"non_critical","LOB","Low.Seasonal",95.9020146520147
"153",2011,"critical","LOB","Low.Seasonal",99.7495446265938
"154",2012,"non_critical","LOB","Low.Seasonal",97.3360655737705
"155",2012,"critical","LOB","Low.Seasonal",99.4307832422586
"156",2013,"non_critical","LOB","Low.Seasonal",98.7408424908425
"157",2013,"critical","LOB","Low.Seasonal",99.7495446265938
"158",2014,"non_critical","LOB","Low.Seasonal",97.5045787545788
"159",2014,"critical","LOB","Low.Seasonal",99.931693989071
"160",2015,"non_critical","LOB","Low.Seasonal",98.5347985347985
"161",2015,"critical","LOB","Low.Seasonal",99.8406193078324
"162",2016,"non_critical","LOB","Low.Seasonal",97.3360655737705
"163",2016,"critical","LOB","Low.Seasonal",99.7950819672131
"164",2017,"non_critical","LOB","Low.Seasonal",91.6203703703704
"165",2017,"critical","LOB","Low.Seasonal",99.931693989071
"166",2010,"non_critical","ROB","Low.Seasonal",98.504757589488
"167",2011,"non_critical","ROB","Low.Seasonal",98.9697802197802
"168",2011,"critical","ROB","Low.Seasonal",100
"169",2012,"non_critical","ROB","Low.Seasonal",99.6357012750455
"170",2012,"critical","ROB","Low.Seasonal",99.8406193078324
"171",2013,"non_critical","ROB","Low.Seasonal",99.8626373626374
"172",2013,"critical","ROB","Low.Seasonal",100
"173",2014,"non_critical","ROB","Low.Seasonal",99.2673992673993
"174",2014,"critical","ROB","Low.Seasonal",100
"175",2015,"non_critical","ROB","Low.Seasonal",99.9771062271062
"176",2015,"critical","ROB","Low.Seasonal",100
"177",2016,"non_critical","ROB","Low.Seasonal",99.2258652094718
"178",2016,"critical","ROB","Low.Seasonal",100
"179",2017,"non_critical","ROB","Low.Seasonal",98.3796296296296
"180",2017,"critical","ROB","Low.Seasonal",100
"181",2010,"non_critical","MC","Medium.Seasonal",0
"182",2011,"non_critical","MC","Medium.Seasonal",0
"183",2011,"critical","MC","Medium.Seasonal",0
"184",2012,"non_critical","MC","Medium.Seasonal",0
"185",2012,"critical","MC","Medium.Seasonal",0
"186",2013,"non_critical","MC","Medium.Seasonal",0
"187",2013,"critical","MC","Medium.Seasonal",0
"188",2014,"non_critical","MC","Medium.Seasonal",0
"189",2014,"critical","MC","Medium.Seasonal",0
"190",2015,"non_critical","MC","Medium.Seasonal",0
"191",2015,"critical","MC","Medium.Seasonal",0
"192",2016,"non_critical","MC","Medium.Seasonal",0
"193",2016,"critical","MC","Medium.Seasonal",0
"194",2017,"non_critical","MC","Medium.Seasonal",0
"195",2017,"critical","MC","Medium.Seasonal",0
"196",2010,"non_critical","LOB","Medium.Seasonal",86.5428183053919
"197",2011,"non_critical","LOB","Medium.Seasonal",92.032967032967
"198",2011,"critical","LOB","Medium.Seasonal",99.5673952641166
"199",2012,"non_critical","LOB","Medium.Seasonal",96.2204007285975
"200",2012,"critical","LOB","Medium.Seasonal",99.2714025500911
"201",2013,"non_critical","LOB","Medium.Seasonal",97.985347985348
"202",2013,"critical","LOB","Medium.Seasonal",99.6584699453552
"203",2014,"non_critical","LOB","Medium.Seasonal",96.6804029304029
"204",2014,"critical","LOB","Medium.Seasonal",99.8861566484517
"205",2015,"non_critical","LOB","Medium.Seasonal",97.7335164835165
"206",2015,"critical","LOB","Medium.Seasonal",99.7267759562842
"207",2016,"non_critical","LOB","Medium.Seasonal",96.6074681238616
"208",2016,"critical","LOB","Medium.Seasonal",99.4990892531876
"209",2017,"non_critical","LOB","Medium.Seasonal",89.1203703703704
"210",2017,"critical","LOB","Medium.Seasonal",99.8633879781421
"211",2010,"non_critical","ROB","Medium.Seasonal",92.4331671952877
"212",2011,"non_critical","ROB","Medium.Seasonal",96.4972527472527
"213",2011,"critical","ROB","Medium.Seasonal",99.7950819672131
"214",2012,"non_critical","ROB","Medium.Seasonal",97.7003642987249
"215",2012,"critical","ROB","Medium.Seasonal",99.476320582878
"216",2013,"non_critical","ROB","Medium.Seasonal",98.9239926739927
"217",2013,"critical","ROB","Medium.Seasonal",99.7723132969035
"218",2014,"non_critical","ROB","Medium.Seasonal",97.779304029304
"219",2014,"critical","ROB","Medium.Seasonal",99.931693989071
"220",2015,"non_critical","ROB","Medium.Seasonal",98.8782051282051
"221",2015,"critical","ROB","Medium.Seasonal",99.8861566484517
"222",2016,"non_critical","ROB","Medium.Seasonal",97.5409836065574
"223",2016,"critical","ROB","Medium.Seasonal",99.9089253187614
"224",2017,"non_critical","ROB","Medium.Seasonal",93.0555555555556
"225",2017,"critical","ROB","Medium.Seasonal",99.9544626593807
"226",2010,"non_critical","MC","High.Seasonal",0
"227",2011,"non_critical","MC","High.Seasonal",0
"228",2011,"critical","MC","High.Seasonal",0
"229",2012,"non_critical","MC","High.Seasonal",0
"230",2012,"critical","MC","High.Seasonal",0
"231",2013,"non_critical","MC","High.Seasonal",0
"232",2013,"critical","MC","High.Seasonal",0
"233",2014,"non_critical","MC","High.Seasonal",0
"234",2014,"critical","MC","High.Seasonal",0
"235",2015,"non_critical","MC","High.Seasonal",0
"236",2015,"critical","MC","High.Seasonal",0
"237",2016,"non_critical","MC","High.Seasonal",0
"238",2016,"critical","MC","High.Seasonal",0
"239",2017,"non_critical","MC","High.Seasonal",0
"240",2017,"critical","MC","High.Seasonal",0
"241",2010,"non_critical","LOB","High.Seasonal",83.5070231082918
"242",2011,"non_critical","LOB","High.Seasonal",88.8507326007326
"243",2011,"critical","LOB","High.Seasonal",97.1539162112933
"244",2012,"non_critical","LOB","High.Seasonal",94.5355191256831
"245",2012,"critical","LOB","High.Seasonal",99.1120218579235
"246",2013,"non_critical","LOB","High.Seasonal",97.0924908424908
"247",2013,"critical","LOB","High.Seasonal",99.5446265938069
"248",2014,"non_critical","LOB","High.Seasonal",96.1538461538462
"249",2014,"critical","LOB","High.Seasonal",99.7950819672131
"250",2015,"non_critical","LOB","High.Seasonal",97.1611721611722
"251",2015,"critical","LOB","High.Seasonal",99.5901639344262
"252",2016,"non_critical","LOB","High.Seasonal",95.5145719489982
"253",2016,"critical","LOB","High.Seasonal",99.2258652094718
"254",2017,"non_critical","LOB","High.Seasonal",86.4814814814815
"255",2017,"critical","LOB","High.Seasonal",99.7267759562842
"256",2010,"non_critical","ROB","High.Seasonal",86.950611690077
"257",2011,"non_critical","ROB","High.Seasonal",93.7042124542125
"258",2011,"critical","ROB","High.Seasonal",99.5901639344262
"259",2012,"non_critical","ROB","High.Seasonal",96.5619307832423
"260",2012,"critical","ROB","High.Seasonal",99.2941712204007
"261",2013,"non_critical","ROB","High.Seasonal",98.2142857142857
"262",2013,"critical","ROB","High.Seasonal",99.6812386156649
"263",2014,"non_critical","ROB","High.Seasonal",96.8864468864469
"264",2014,"critical","ROB","High.Seasonal",99.8861566484517
"265",2015,"non_critical","ROB","High.Seasonal",97.9624542124542
"266",2015,"critical","ROB","High.Seasonal",99.7267759562842
"267",2016,"non_critical","ROB","High.Seasonal",96.7896174863388
"268",2016,"critical","ROB","High.Seasonal",99.5673952641166
"269",2017,"non_critical","ROB","High.Seasonal",90
"270",2017,"critical","ROB","High.Seasonal",99.8861566484517
