"","year","season","position","Probability_Threshold","value"
"80",2012,"critical","ROB","Medium",99.9886156648452
"81",2013,"non_critical","ROB","Medium",100
"82",2013,"critical","ROB","Medium",100
"83",2014,"non_critical","ROB","Medium",100
"84",2014,"critical","ROB","Medium",100
"85",2015,"non_critical","ROB","Medium",100
"86",2015,"critical","ROB","Medium",100
"87",2016,"non_critical","ROB","Medium",100
"88",2016,"critical","ROB","Medium",100
"89",2017,"non_critical","ROB","Medium",99.9542124542125
"90",2017,"critical","ROB","Medium",99.9542124542125
"91",2010,"non_critical","MC","High",0
"92",2011,"non_critical","MC","High",0
"93",2011,"critical","MC","High",0
"94",2012,"non_critical","MC","High",0
"95",2012,"critical","MC","High",0
"96",2013,"non_critical","MC","High",0
"97",2013,"critical","MC","High",0
"98",2014,"non_critical","MC","High",0
"99",2014,"critical","MC","High",0
"100",2015,"non_critical","MC","High",0.0570776255707763
"101",2015,"critical","MC","High",0.0570776255707763
"102",2016,"non_critical","MC","High",0.0341530054644809
"103",2016,"critical","MC","High",0.0341530054644809
"104",2017,"non_critical","MC","High",0
"105",2017,"critical","MC","High",0
"106",2010,"non_critical","LOB","High",100
"107",2011,"non_critical","LOB","High",99.8858447488584
"108",2011,"critical","LOB","High",99.8858447488584
"109",2012,"non_critical","LOB","High",99.9772313296903
"110",2012,"critical","LOB","High",99.9772313296903
"111",2013,"non_critical","LOB","High",100
"112",2013,"critical","LOB","High",100
"113",2014,"non_critical","LOB","High",99.9086757990868
"114",2014,"critical","LOB","High",99.9086757990868
"115",2015,"non_critical","LOB","High",100
"116",2015,"critical","LOB","High",100
"117",2016,"non_critical","LOB","High",99.9658469945355
"118",2016,"critical","LOB","High",99.9658469945355
"119",2017,"non_critical","LOB","High",99.8321123321123
"120",2017,"critical","LOB","High",99.8321123321123
"121",2010,"non_critical","ROB","High",100
"122",2011,"non_critical","ROB","High",99.9771689497717
"123",2011,"critical","ROB","High",99.9771689497717
"124",2012,"non_critical","ROB","High",99.9886156648452
"125",2012,"critical","ROB","High",99.9886156648452
"126",2013,"non_critical","ROB","High",100
"127",2013,"critical","ROB","High",100
"128",2014,"non_critical","ROB","High",99.9885844748858
"129",2014,"critical","ROB","High",99.9885844748858
"130",2015,"non_critical","ROB","High",100
"131",2015,"critical","ROB","High",100
"132",2016,"non_critical","ROB","High",100
"133",2016,"critical","ROB","High",100
"134",2017,"non_critical","ROB","High",99.9084249084249
"135",2017,"critical","ROB","High",99.9084249084249
"136",2010,"non_critical","MC","Low.Seasonal",86.3553943789665
"137",2011,"non_critical","MC","Low.Seasonal",93.2692307692308
"138",2011,"critical","MC","Low.Seasonal",99.4535519125683
"139",2012,"non_critical","MC","Low.Seasonal",93.2832422586521
"140",2012,"critical","MC","Low.Seasonal",98.7932604735883
"141",2013,"non_critical","MC","Low.Seasonal",96.7490842490842
"142",2013,"critical","MC","Low.Seasonal",99.6129326047359
"143",2014,"non_critical","MC","Low.Seasonal",95.764652014652
"144",2014,"critical","MC","Low.Seasonal",99.7950819672131
"145",2015,"non_critical","MC","Low.Seasonal",96.7948717948718
"146",2015,"critical","MC","Low.Seasonal",99.6357012750455
"147",2016,"non_critical","MC","Low.Seasonal",95.3324225865209
"148",2016,"critical","MC","Low.Seasonal",99.1575591985428
"149",2017,"non_critical","MC","Low.Seasonal",59.4907407407407
"150",2017,"critical","MC","Low.Seasonal",99.7723132969035
"151",2010,"non_critical","LOB","Low.Seasonal",100
"152",2011,"non_critical","LOB","Low.Seasonal",99.9542124542125
"153",2011,"critical","LOB","Low.Seasonal",100
"154",2012,"non_critical","LOB","Low.Seasonal",100
"155",2012,"critical","LOB","Low.Seasonal",99.9772313296903
"156",2013,"non_critical","LOB","Low.Seasonal",100
"157",2013,"critical","LOB","Low.Seasonal",100
"158",2014,"non_critical","LOB","Low.Seasonal",100
"159",2014,"critical","LOB","Low.Seasonal",100
"160",2015,"non_critical","LOB","Low.Seasonal",100
"161",2015,"critical","LOB","Low.Seasonal",100
"162",2016,"non_critical","LOB","Low.Seasonal",100
"163",2016,"critical","LOB","Low.Seasonal",100
"164",2017,"non_critical","LOB","Low.Seasonal",99.7685185185185
"165",2017,"critical","LOB","Low.Seasonal",100
"166",2010,"non_critical","ROB","Low.Seasonal",100
"167",2011,"non_critical","ROB","Low.Seasonal",99.9771062271062
"168",2011,"critical","ROB","Low.Seasonal",100
"169",2012,"non_critical","ROB","Low.Seasonal",100
"170",2012,"critical","ROB","Low.Seasonal",100
"171",2013,"non_critical","ROB","Low.Seasonal",100
"172",2013,"critical","ROB","Low.Seasonal",100
"173",2014,"non_critical","ROB","Low.Seasonal",100
"174",2014,"critical","ROB","Low.Seasonal",100
"175",2015,"non_critical","ROB","Low.Seasonal",100
"176",2015,"critical","ROB","Low.Seasonal",100
"177",2016,"non_critical","ROB","Low.Seasonal",100
"178",2016,"critical","ROB","Low.Seasonal",100
"179",2017,"non_critical","ROB","Low.Seasonal",100
"180",2017,"critical","ROB","Low.Seasonal",100
"181",2010,"non_critical","MC","Medium.Seasonal",0
"182",2011,"non_critical","MC","Medium.Seasonal",0
"183",2011,"critical","MC","Medium.Seasonal",0.52367941712204
"184",2012,"non_critical","MC","Medium.Seasonal",1.04735883424408
"185",2012,"critical","MC","Medium.Seasonal",0
"186",2013,"non_critical","MC","Medium.Seasonal",0.70970695970696
"187",2013,"critical","MC","Medium.Seasonal",0
"188",2014,"non_critical","MC","Medium.Seasonal",1.8543956043956
"189",2014,"critical","MC","Medium.Seasonal",0.455373406193078
"190",2015,"non_critical","MC","Medium.Seasonal",12.9578754578755
"191",2015,"critical","MC","Medium.Seasonal",2.16302367941712
"192",2016,"non_critical","MC","Medium.Seasonal",0.478142076502732
"193",2016,"critical","MC","Medium.Seasonal",0.409836065573771
"194",2017,"non_critical","MC","Medium.Seasonal",2.5462962962963
"195",2017,"critical","MC","Medium.Seasonal",1.63934426229508
"196",2010,"non_critical","LOB","Medium.Seasonal",100
"197",2011,"non_critical","LOB","Medium.Seasonal",99.8855311355311
"198",2011,"critical","LOB","Medium.Seasonal",100
"199",2012,"non_critical","LOB","Medium.Seasonal",100
"200",2012,"critical","LOB","Medium.Seasonal",99.9772313296903
"201",2013,"non_critical","LOB","Medium.Seasonal",100
"202",2013,"critical","LOB","Medium.Seasonal",100
"203",2014,"non_critical","LOB","Medium.Seasonal",99.9084249084249
"204",2014,"critical","LOB","Medium.Seasonal",100
"205",2015,"non_critical","LOB","Medium.Seasonal",100
"206",2015,"critical","LOB","Medium.Seasonal",100
"207",2016,"non_critical","LOB","Medium.Seasonal",99.9772313296903
"208",2016,"critical","LOB","Medium.Seasonal",100
"209",2017,"non_critical","LOB","Medium.Seasonal",99.6296296296296
"210",2017,"critical","LOB","Medium.Seasonal",100
"211",2010,"non_critical","ROB","Medium.Seasonal",100
"212",2011,"non_critical","ROB","Medium.Seasonal",99.9542124542125
"213",2011,"critical","ROB","Medium.Seasonal",100
"214",2012,"non_critical","ROB","Medium.Seasonal",100
"215",2012,"critical","ROB","Medium.Seasonal",99.9772313296903
"216",2013,"non_critical","ROB","Medium.Seasonal",100
"217",2013,"critical","ROB","Medium.Seasonal",100
"218",2014,"non_critical","ROB","Medium.Seasonal",100
"219",2014,"critical","ROB","Medium.Seasonal",100
"220",2015,"non_critical","ROB","Medium.Seasonal",100
"221",2015,"critical","ROB","Medium.Seasonal",100
"222",2016,"non_critical","ROB","Medium.Seasonal",100
"223",2016,"critical","ROB","Medium.Seasonal",100
"224",2017,"non_critical","ROB","Medium.Seasonal",99.8611111111111
"225",2017,"critical","ROB","Medium.Seasonal",100
"226",2010,"non_critical","MC","High.Seasonal",0
"227",2011,"non_critical","MC","High.Seasonal",0
"228",2011,"critical","MC","High.Seasonal",0
"229",2012,"non_critical","MC","High.Seasonal",0
"230",2012,"critical","MC","High.Seasonal",0
"231",2013,"non_critical","MC","High.Seasonal",0
"232",2013,"critical","MC","High.Seasonal",0
"233",2014,"non_critical","MC","High.Seasonal",0
"234",2014,"critical","MC","High.Seasonal",0
"235",2015,"non_critical","MC","High.Seasonal",0.114468864468864
"236",2015,"critical","MC","High.Seasonal",0
"237",2016,"non_critical","MC","High.Seasonal",0
"238",2016,"critical","MC","High.Seasonal",0.0683060109289618
"239",2017,"non_critical","MC","High.Seasonal",0
"240",2017,"critical","MC","High.Seasonal",0
"241",2010,"non_critical","LOB","High.Seasonal",100
"242",2011,"non_critical","LOB","High.Seasonal",99.7710622710623
"243",2011,"critical","LOB","High.Seasonal",100
"244",2012,"non_critical","LOB","High.Seasonal",99.9772313296903
"245",2012,"critical","LOB","High.Seasonal",99.9772313296903
"246",2013,"non_critical","LOB","High.Seasonal",100
"247",2013,"critical","LOB","High.Seasonal",100
"248",2014,"non_critical","LOB","High.Seasonal",99.8168498168498
"249",2014,"critical","LOB","High.Seasonal",100
"250",2015,"non_critical","LOB","High.Seasonal",100
"251",2015,"critical","LOB","High.Seasonal",100
"252",2016,"non_critical","LOB","High.Seasonal",99.931693989071
"253",2016,"critical","LOB","High.Seasonal",100
"254",2017,"non_critical","LOB","High.Seasonal",99.4907407407407
"255",2017,"critical","LOB","High.Seasonal",100
"256",2010,"non_critical","ROB","High.Seasonal",100
"257",2011,"non_critical","ROB","High.Seasonal",99.9542124542125
"258",2011,"critical","ROB","High.Seasonal",100
"259",2012,"non_critical","ROB","High.Seasonal",100
"260",2012,"critical","ROB","High.Seasonal",99.9772313296903
"261",2013,"non_critical","ROB","High.Seasonal",100
"262",2013,"critical","ROB","High.Seasonal",100
"263",2014,"non_critical","ROB","High.Seasonal",99.9771062271062
"264",2014,"critical","ROB","High.Seasonal",100
"265",2015,"non_critical","ROB","High.Seasonal",100
"266",2015,"critical","ROB","High.Seasonal",100
"267",2016,"non_critical","ROB","High.Seasonal",100
"268",2016,"critical","ROB","High.Seasonal",100
"269",2017,"non_critical","ROB","High.Seasonal",99.7222222222222
"270",2017,"critical","ROB","High.Seasonal",100
