"","year","season","position","Probability_Threshold","value"
"74",2017,"non_critical","LOB","Medium",97.4206349206349
"75",2017,"critical","LOB","Medium",97.4206349206349
"76",2010,"non_critical","ROB","Medium",94.2908926144087
"77",2011,"non_critical","ROB","Medium",98.675799086758
"78",2011,"critical","ROB","Medium",98.675799086758
"79",2012,"non_critical","ROB","Medium",99.1234061930783
"80",2012,"critical","ROB","Medium",99.1234061930783
"81",2013,"non_critical","ROB","Medium",99.634703196347
"82",2013,"critical","ROB","Medium",99.634703196347
"83",2014,"non_critical","ROB","Medium",99.2465753424657
"84",2014,"critical","ROB","Medium",99.2465753424657
"85",2015,"non_critical","ROB","Medium",99.6232876712329
"86",2015,"critical","ROB","Medium",99.6232876712329
"87",2016,"non_critical","ROB","Medium",99.0323315118397
"88",2016,"critical","ROB","Medium",99.0323315118397
"89",2017,"non_critical","ROB","Medium",98.4279609279609
"90",2017,"critical","ROB","Medium",98.4279609279609
"91",2010,"non_critical","MC","High",0
"92",2011,"non_critical","MC","High",0
"93",2011,"critical","MC","High",0
"94",2012,"non_critical","MC","High",0
"95",2012,"critical","MC","High",0
"96",2013,"non_critical","MC","High",0
"97",2013,"critical","MC","High",0
"98",2014,"non_critical","MC","High",0
"99",2014,"critical","MC","High",0
"100",2015,"non_critical","MC","High",0
"101",2015,"critical","MC","High",0
"102",2016,"non_critical","MC","High",0
"103",2016,"critical","MC","High",0
"104",2017,"non_critical","MC","High",0
"105",2017,"critical","MC","High",0
"106",2010,"non_critical","LOB","High",0
"107",2011,"non_critical","LOB","High",0
"108",2011,"critical","LOB","High",0
"109",2012,"non_critical","LOB","High",0
"110",2012,"critical","LOB","High",0
"111",2013,"non_critical","LOB","High",0
"112",2013,"critical","LOB","High",0
"113",2014,"non_critical","LOB","High",0
"114",2014,"critical","LOB","High",0
"115",2015,"non_critical","LOB","High",0
"116",2015,"critical","LOB","High",0
"117",2016,"non_critical","LOB","High",0
"118",2016,"critical","LOB","High",0
"119",2017,"non_critical","LOB","High",0
"120",2017,"critical","LOB","High",0
"121",2010,"non_critical","ROB","High",0
"122",2011,"non_critical","ROB","High",0
"123",2011,"critical","ROB","High",0
"124",2012,"non_critical","ROB","High",0
"125",2012,"critical","ROB","High",0
"126",2013,"non_critical","ROB","High",0
"127",2013,"critical","ROB","High",0
"128",2014,"non_critical","ROB","High",0
"129",2014,"critical","ROB","High",0
"130",2015,"non_critical","ROB","High",0
"131",2015,"critical","ROB","High",0
"132",2016,"non_critical","ROB","High",0
"133",2016,"critical","ROB","High",0
"134",2017,"non_critical","ROB","High",0
"135",2017,"critical","ROB","High",0
"136",2010,"non_critical","MC","Low.Seasonal",86.5428183053919
"137",2011,"non_critical","MC","Low.Seasonal",92.1932234432234
"138",2011,"critical","MC","Low.Seasonal",99.5673952641166
"139",2012,"non_critical","MC","Low.Seasonal",96.2431693989071
"140",2012,"critical","MC","Low.Seasonal",99.2714025500911
"141",2013,"non_critical","MC","Low.Seasonal",98.0082417582418
"142",2013,"critical","MC","Low.Seasonal",99.6584699453552
"143",2014,"non_critical","MC","Low.Seasonal",96.7032967032967
"144",2014,"critical","MC","Low.Seasonal",99.8861566484517
"145",2015,"non_critical","MC","Low.Seasonal",97.7564102564102
"146",2015,"critical","MC","Low.Seasonal",99.7267759562842
"147",2016,"non_critical","MC","Low.Seasonal",96.6074681238616
"148",2016,"critical","MC","Low.Seasonal",99.5218579234973
"149",2017,"non_critical","MC","Low.Seasonal",89.1203703703704
"150",2017,"critical","MC","Low.Seasonal",99.8633879781421
"151",2010,"non_critical","LOB","Low.Seasonal",93.2034435885818
"152",2011,"non_critical","LOB","Low.Seasonal",96.8635531135531
"153",2011,"critical","LOB","Low.Seasonal",99.8406193078324
"154",2012,"non_critical","LOB","Low.Seasonal",98.1102003642987
"155",2012,"critical","LOB","Low.Seasonal",99.5446265938069
"156",2013,"non_critical","LOB","Low.Seasonal",99.2216117216117
"157",2013,"critical","LOB","Low.Seasonal",99.8178506375228
"158",2014,"non_critical","LOB","Low.Seasonal",98.1227106227106
"159",2014,"critical","LOB","Low.Seasonal",99.931693989071
"160",2015,"non_critical","LOB","Low.Seasonal",99.1529304029304
"161",2015,"critical","LOB","Low.Seasonal",99.931693989071
"162",2016,"non_critical","LOB","Low.Seasonal",97.7914389799636
"163",2016,"critical","LOB","Low.Seasonal",99.931693989071
"164",2017,"non_critical","LOB","Low.Seasonal",93.7962962962963
"165",2017,"critical","LOB","Low.Seasonal",99.9544626593807
"166",2010,"non_critical","ROB","Low.Seasonal",95.876755777073
"167",2011,"non_critical","ROB","Low.Seasonal",97.8479853479853
"168",2011,"critical","ROB","Low.Seasonal",99.9544626593807
"169",2012,"non_critical","ROB","Low.Seasonal",99.1120218579235
"170",2012,"critical","ROB","Low.Seasonal",99.6584699453552
"171",2013,"non_critical","ROB","Low.Seasonal",99.6565934065934
"172",2013,"critical","ROB","Low.Seasonal",99.9089253187614
"173",2014,"non_critical","ROB","Low.Seasonal",98.7637362637363
"174",2014,"critical","ROB","Low.Seasonal",99.9772313296903
"175",2015,"non_critical","ROB","Low.Seasonal",99.496336996337
"176",2015,"critical","ROB","Low.Seasonal",99.9544626593807
"177",2016,"non_critical","ROB","Low.Seasonal",98.5200364298725
"178",2016,"critical","ROB","Low.Seasonal",99.9772313296903
"179",2017,"non_critical","ROB","Low.Seasonal",96.4814814814815
"180",2017,"critical","ROB","Low.Seasonal",100
"181",2010,"non_critical","MC","Medium.Seasonal",82.5101948346171
"182",2011,"non_critical","MC","Medium.Seasonal",88.1181318681319
"183",2011,"critical","MC","Medium.Seasonal",95.924408014572
"184",2012,"non_critical","MC","Medium.Seasonal",94.1029143897996
"185",2012,"critical","MC","Medium.Seasonal",99.0209471766849
"186",2013,"non_critical","MC","Medium.Seasonal",96.6804029304029
"187",2013,"critical","MC","Medium.Seasonal",99.5218579234973
"188",2014,"non_critical","MC","Medium.Seasonal",95.9935897435898
"189",2014,"critical","MC","Medium.Seasonal",99.7495446265938
"190",2015,"non_critical","MC","Medium.Seasonal",96.8864468864469
"191",2015,"critical","MC","Medium.Seasonal",99.4990892531876
"192",2016,"non_critical","MC","Medium.Seasonal",95.2185792349727
"193",2016,"critical","MC","Medium.Seasonal",99.1575591985428
"194",2017,"non_critical","MC","Medium.Seasonal",85.462962962963
"195",2017,"critical","MC","Medium.Seasonal",99.6584699453552
"196",2010,"non_critical","LOB","Medium.Seasonal",92.161304938831
"197",2011,"non_critical","LOB","Medium.Seasonal",96.2225274725275
"198",2011,"critical","LOB","Medium.Seasonal",99.7723132969035
"199",2012,"non_critical","LOB","Medium.Seasonal",97.5409836065574
"200",2012,"critical","LOB","Medium.Seasonal",99.476320582878
"201",2013,"non_critical","LOB","Medium.Seasonal",98.8324175824176
"202",2013,"critical","LOB","Medium.Seasonal",99.7723132969035
"203",2014,"non_critical","LOB","Medium.Seasonal",97.6419413919414
"204",2014,"critical","LOB","Medium.Seasonal",99.931693989071
"205",2015,"non_critical","LOB","Medium.Seasonal",98.7179487179487
"206",2015,"critical","LOB","Medium.Seasonal",99.8633879781421
"207",2016,"non_critical","LOB","Medium.Seasonal",97.4726775956284
"208",2016,"critical","LOB","Medium.Seasonal",99.8861566484517
"209",2017,"non_critical","LOB","Medium.Seasonal",92.2685185185185
"210",2017,"critical","LOB","Medium.Seasonal",99.9544626593807
"211",2010,"non_critical","ROB","Medium.Seasonal",94.2908926144087
"212",2011,"non_critical","ROB","Medium.Seasonal",97.4130036630037
"213",2011,"critical","ROB","Medium.Seasonal",99.931693989071
"214",2012,"non_critical","ROB","Medium.Seasonal",98.6111111111111
"215",2012,"critical","ROB","Medium.Seasonal",99.6357012750455
"216",2013,"non_critical","ROB","Medium.Seasonal",99.4047619047619
"217",2013,"critical","ROB","Medium.Seasonal",99.8633879781421
"218",2014,"non_critical","ROB","Medium.Seasonal",98.5119047619048
"219",2014,"critical","ROB","Medium.Seasonal",99.9772313296903
"220",2015,"non_critical","ROB","Medium.Seasonal",99.290293040293
"221",2015,"critical","ROB","Medium.Seasonal",99.9544626593807
"222",2016,"non_critical","ROB","Medium.Seasonal",98.1102003642987
"223",2016,"critical","ROB","Medium.Seasonal",99.9544626593807
"224",2017,"non_critical","ROB","Medium.Seasonal",95.2314814814815
"225",2017,"critical","ROB","Medium.Seasonal",100
"226",2010,"non_critical","MC","High.Seasonal",0
"227",2011,"non_critical","MC","High.Seasonal",0
"228",2011,"critical","MC","High.Seasonal",0
"229",2012,"non_critical","MC","High.Seasonal",0
"230",2012,"critical","MC","High.Seasonal",0
"231",2013,"non_critical","MC","High.Seasonal",0
"232",2013,"critical","MC","High.Seasonal",0
"233",2014,"non_critical","MC","High.Seasonal",0
"234",2014,"critical","MC","High.Seasonal",0
"235",2015,"non_critical","MC","High.Seasonal",0
"236",2015,"critical","MC","High.Seasonal",0
"237",2016,"non_critical","MC","High.Seasonal",0
"238",2016,"critical","MC","High.Seasonal",0
"239",2017,"non_critical","MC","High.Seasonal",0
"240",2017,"critical","MC","High.Seasonal",0
"241",2010,"non_critical","LOB","High.Seasonal",0
"242",2011,"non_critical","LOB","High.Seasonal",0
"243",2011,"critical","LOB","High.Seasonal",0
"244",2012,"non_critical","LOB","High.Seasonal",0
"245",2012,"critical","LOB","High.Seasonal",0
"246",2013,"non_critical","LOB","High.Seasonal",0
"247",2013,"critical","LOB","High.Seasonal",0
"248",2014,"non_critical","LOB","High.Seasonal",0
"249",2014,"critical","LOB","High.Seasonal",0
"250",2015,"non_critical","LOB","High.Seasonal",0
"251",2015,"critical","LOB","High.Seasonal",0
"252",2016,"non_critical","LOB","High.Seasonal",0
"253",2016,"critical","LOB","High.Seasonal",0
"254",2017,"non_critical","LOB","High.Seasonal",0
"255",2017,"critical","LOB","High.Seasonal",0
"256",2010,"non_critical","ROB","High.Seasonal",0
"257",2011,"non_critical","ROB","High.Seasonal",0
"258",2011,"critical","ROB","High.Seasonal",0
"259",2012,"non_critical","ROB","High.Seasonal",0
"260",2012,"critical","ROB","High.Seasonal",0
"261",2013,"non_critical","ROB","High.Seasonal",0
"262",2013,"critical","ROB","High.Seasonal",0
"263",2014,"non_critical","ROB","High.Seasonal",0
"264",2014,"critical","ROB","High.Seasonal",0
"265",2015,"non_critical","ROB","High.Seasonal",0
"266",2015,"critical","ROB","High.Seasonal",0
"267",2016,"non_critical","ROB","High.Seasonal",0
"268",2016,"critical","ROB","High.Seasonal",0
"269",2017,"non_critical","ROB","High.Seasonal",0
"270",2017,"critical","ROB","High.Seasonal",0
